Experiment,Accuracy,Kappa,Dataset,DR Method,N Components,Model,Class,IoU Score
IndianPines_UMAP_15_li,97.30573994533384,0.9693673593008522,IndianPines,UMAP,15.0,li,Grass-trees,
IndianPines_UMAP_15_paoletti,92.62983209683718,0.9159546560122138,IndianPines,UMAP,15.0,paoletti,Grass-trees,
IndianPines_UMAP_30_mou,94.34791097227644,0.9357076537696,IndianPines,UMAP,30.0,mou,Grass-trees,
IndianPines_UMAP_30_hamida,97.34478719250292,0.969812478562215,IndianPines,UMAP,30.0,hamida,Grass-trees,
IndianPines_UMAP_30_li,97.39359625146427,0.9703685551438436,IndianPines,UMAP,30.0,li,Grass-trees,
IndianPines_UMAP_30_paoletti,93.0007809449434,0.9204102797315112,IndianPines,UMAP,30.0,paoletti,Grass-trees,
IndianPines_DiffMaps_8_mou,75.44904334244436,0.7175534318527652,IndianPines,DiffMaps,8.0,mou,Grass-trees,
IndianPines_DiffMaps_8_hamida,85.75470777636842,0.8375970183875586,IndianPines,DiffMaps,8.0,hamida,Grass-trees,
IndianPines_DiffMaps_8_li,89.05259049663381,0.8750600233248391,IndianPines,DiffMaps,8.0,li,Grass-trees,
IndianPines_DiffMaps_8_paoletti,76.25134159430188,0.7301167130154771,IndianPines,DiffMaps,8.0,paoletti,Grass-trees,
IndianPines_DiffMaps_15_mou,86.95482486096205,0.8518297776200947,IndianPines,DiffMaps,15.0,mou,Grass-trees,
IndianPines_DiffMaps_15_hamida,96.0776661137672,0.955412073867796,IndianPines,DiffMaps,15.0,hamida,Grass-trees,
IndianPines_DiffMaps_15_li,95.40442970045858,0.9477130045503628,IndianPines,DiffMaps,15.0,li,Grass-trees,
IndianPines_DiffMaps_15_paoletti,87.71587471948483,0.8598924414908159,IndianPines,DiffMaps,15.0,paoletti,Grass-trees,
IndianPines_DiffMaps_30_mou,95.80446872865646,0.952322447889139,IndianPines,DiffMaps,30.0,mou,Grass-trees,
IndianPines_DiffMaps_30_hamida,97.35583959410674,0.9699442903063938,IndianPines,DiffMaps,30.0,hamida,Grass-trees,
IndianPines_DiffMaps_30_li,97.28754024782906,0.9691691996666508,IndianPines,DiffMaps,30.0,li,Grass-trees,
IndianPines_DiffMaps_30_paoletti,96.64357498292516,0.9618422233465518,IndianPines,DiffMaps,30.0,paoletti,Grass-trees,
IndianPines_SOM_8_mou,78.11493804273587,0.7502580390927936,IndianPines,SOM,8.0,mou,Grass-trees,
IndianPines_SOM_8_hamida,91.11132793443262,0.89869331655254,IndianPines,SOM,8.0,hamida,Grass-trees,
IndianPines_SOM_8_li,83.73499853644257,0.8142964496207955,IndianPines,SOM,8.0,li,Grass-trees,
IndianPines_SOM_8_paoletti,84.35944970240999,0.8213412546375117,IndianPines,SOM,8.0,paoletti,Grass-trees,
IndianPines_SOM_15_mou,78.99307249487755,0.7599316684063185,IndianPines,SOM,15.0,mou,Grass-trees,
IndianPines_SOM_15_hamida,95.1702605132208,0.9450052794120922,IndianPines,SOM,15.0,hamida,Grass-trees,
IndianPines_SOM_15_li,83.39350180505416,0.8107276192420584,IndianPines,SOM,15.0,li,Grass-trees,
IndianPines_SOM_15_paoletti,89.12088984291151,0.8758905541712624,IndianPines,SOM,15.0,paoletti,Grass-trees,
IndianPines_SOM_30_mou,87.72563176895306,0.8603836496068537,IndianPines,SOM,30.0,mou,Grass-trees,
IndianPines_SOM_30_hamida,97.09239925846424,0.9669427124790888,IndianPines,SOM,30.0,hamida,Grass-trees,
IndianPines_SOM_30_li,90.52590496633816,0.8921216298398892,IndianPines,SOM,30.0,li,Grass-trees,
IndianPines_SOM_30_paoletti,89.5014147721729,0.8803027869758289,IndianPines,SOM,30.0,paoletti,Grass-trees,
IndianPines_Corr_8_mou,76.02499023818821,0.7242782009130428,IndianPines,Corr,8.0,mou,Grass-trees,
IndianPines_Corr_8_hamida,81.54041390082,0.7902187421344499,IndianPines,Corr,8.0,hamida,Grass-trees,
IndianPines_Corr_8_li,74.41429129246389,0.7049177650578656,IndianPines,Corr,8.0,li,Grass-trees,
IndianPines_Corr_8_paoletti,79.12924638812964,0.7606215634739103,IndianPines,Corr,8.0,paoletti,Grass-trees,
IndianPines_Corr_15_mou,79.578289730574,0.766574223422945,IndianPines,Corr,15.0,mou,Grass-trees,
IndianPines_Corr_15_hamida,85.50370948848106,0.8345987410235914,IndianPines,Corr,15.0,hamida,Grass-trees,
IndianPines_Corr_15_li,67.07340882467786,0.6185613820055155,IndianPines,Corr,15.0,li,Grass-trees,
IndianPines_Corr_15_paoletti,79.59781335415853,0.7657247463497856,IndianPines,Corr,15.0,paoletti,Grass-trees,
IndianPines_Corr_30_mou,83.19992190550566,0.8077970142821824,IndianPines,Corr,30.0,mou,Grass-trees,
IndianPines_Corr_30_hamida,93.64506052323313,0.9275930392579986,IndianPines,Corr,30.0,hamida,Grass-trees,
IndianPines_Corr_30_li,65.08199921905506,0.5938217990604873,IndianPines,Corr,30.0,li,Grass-trees,
IndianPines_Corr_30_paoletti,77.4599765716517,0.7412873835276772,IndianPines,Corr,30.0,paoletti,Grass-trees,
IndianPines_Var_8_mou,76.14213197969544,0.72629081186898,IndianPines,Var,8.0,mou,Grass-trees,
IndianPines_Var_8_hamida,80.0761421319797,0.7725674396478752,IndianPines,Var,8.0,hamida,Grass-trees,
IndianPines_Var_8_li,87.9832096837173,0.8627414286537316,IndianPines,Var,8.0,li,Grass-trees,
IndianPines_Var_8_paoletti,80.72042171026943,0.7806533474858448,IndianPines,Var,8.0,paoletti,Grass-trees,
IndianPines_Var_15_mou,87.37797735259664,0.8560231027541741,IndianPines,Var,15.0,mou,Grass-trees,
IndianPines_Var_15_hamida,94.8945724326435,0.9419414392038686,IndianPines,Var,15.0,hamida,Grass-trees,
IndianPines_Var_15_li,89.94533385396329,0.8853545841161838,IndianPines,Var,15.0,li,Grass-trees,
IndianPines_Var_15_paoletti,85.84537290121047,0.8383699093167247,IndianPines,Var,15.0,paoletti,Grass-trees,
IndianPines_Var_30_mou,85.88442014837955,0.8392104321050899,IndianPines,Var,30.0,mou,Grass-trees,
IndianPines_Var_30_hamida,96.80788754392816,0.9636897337443554,IndianPines,Var,30.0,hamida,Grass-trees,
IndianPines_Var_30_li,90.9996095275283,0.8973022598602832,IndianPines,Var,30.0,li,Grass-trees,
IndianPines_Var_30_paoletti,87.22178836392034,0.8541473434009772,IndianPines,Var,30.0,paoletti,Grass-trees,
,,,,,,,Grass-trees,0.9836512261580381
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9972640218878249
,,,,,,,Grass-trees,0.7534833869239014
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9798657718120806
,,,,,,,Grass-trees,0.7507853403141361
,,,,,,,Grass-trees,0.7735849056603774
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.986449864498645
,,,,,,,Grass-trees,0.8190255220417634
,,,,,,,Grass-trees,0.9416342412451362
,,,,,,,Grass-trees,0.989041095890411
,,,,,,,Grass-trees,0.9986301369863013
,,,,,,,Grass-trees,0.9931506849315068
,,,,,,,Grass-trees,0.9836065573770492
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9904371584699454
,,,,,,,Grass-trees,0.9781420765027322
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.0
,,,,,,,Grass-trees,0.9837837837837838
,,,,,,,Grass-trees,0.903598971722365
,,,,,,,Grass-trees,0.9726027397260274
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9686648501362398
,,,,,,,Grass-trees,0.9809264305177112
,,,,,,,Grass-trees,0.9959072305593452
,,,,,,,Grass-trees,0.9986320109439124
,,,,,,,Grass-trees,0.9931972789115646
,,,,,,,Grass-trees,0.9823129251700681
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9811066126855601
,,,,,,,Grass-trees,0.9363636363636364
,,,,,,,Grass-trees,0.9321382842509603
,,,,,,,Grass-trees,0.9931972789115646
,,,,,,,Grass-trees,0.9665775401069518
,,,,,,,Grass-trees,0.9822161422708618
,,,,,,,Grass-trees,0.989159891598916
,,,,,,,Grass-trees,0.9986320109439124
,,,,,,,Grass-trees,0.9891156462585035
,,,,,,,Grass-trees,0.9986320109439124
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9931880108991825
,,,,,,,Grass-trees,0.8096385542168675
,,,,,,,Grass-trees,0.9281129653401797
,,,,,,,Grass-trees,0.8735919899874843
,,,,,,,Grass-trees,0.8996138996138996
,,,,,,,Grass-trees,0.8614457831325302
,,,,,,,Grass-trees,0.9986320109439124
,,,,,,,Grass-trees,0.9471598414795245
,,,,,,,Grass-trees,0.9409448818897638
,,,,,,,Grass-trees,0.9292389853137517
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9471544715447154
,,,,,,,Grass-trees,0.9303225806451613
,,,,,,,Grass-trees,0.8830845771144279
,,,,,,,Grass-trees,0.9532710280373832
,,,,,,,Grass-trees,0.9063324538258575
,,,,,,,Grass-trees,0.901863354037267
,,,,,,,Grass-trees,0.8996282527881041
,,,,,,,Grass-trees,0.9179487179487179
,,,,,,,Grass-trees,0.9204244031830239
,,,,,,,Grass-trees,0.9403973509933775
,,,,,,,Grass-trees,0.9194805194805195
,,,,,,,Grass-trees,0.989159891598916
,,,,,,,Grass-trees,0.8583638583638583
,,,,,,,Grass-trees,0.9324503311258279
,,,,,,,Grass-trees,0.9431664411366711
,,,,,,,Grass-trees,0.764163372859025
,,,,,,,Grass-trees,0.9591029023746702
,,,,,,,Grass-trees,0.9255874673629243
,,,,,,,Grass-trees,0.9565217391304348
,,,,,,,Grass-trees,0.9878213802435724
,,,,,,,Grass-trees,0.9824797843665768
,,,,,,,Grass-trees,0.9795081967213115
,,,,,,,Grass-trees,0.9516339869281045
,,,,,,,Grass-trees,1.0
,,,,,,,Grass-trees,0.9810040705563093
,,,,,,,Grass-trees,0.986468200270636
IndianPines_PCA_8_mou,92.78602108551348,0.9178804271775152,IndianPines,PCA,8.0,mou,Grass-pasture-mowed,
IndianPines_PCA_8_hamida,97.12026552128076,0.9672566855231628,IndianPines,PCA,8.0,hamida,Grass-pasture-mowed,
IndianPines_PCA_8_li,97.39359625146427,0.9703704852790824,IndianPines,PCA,8.0,li,Grass-pasture-mowed,
IndianPines_PCA_8_paoletti,95.6169465052714,0.9502035792986734,IndianPines,PCA,8.0,paoletti,Grass-pasture-mowed,
IndianPines_PCA_15_mou,80.53494728621632,0.7786321758651745,IndianPines,PCA,15.0,mou,Grass-pasture-mowed,
IndianPines_PCA_15_hamida,96.90550566185084,0.9648032850504292,IndianPines,PCA,15.0,hamida,Grass-pasture-mowed,
IndianPines_PCA_15_li,91.1265130808278,0.8991052163756731,IndianPines,PCA,15.0,li,Grass-pasture-mowed,
IndianPines_PCA_15_paoletti,66.17532213978915,0.6115922014108471,IndianPines,PCA,15.0,paoletti,Grass-pasture-mowed,
IndianPines_PCA_30_mou,64.789144865287,0.5953701722436795,IndianPines,PCA,30.0,mou,Grass-pasture-mowed,
IndianPines_PCA_30_hamida,97.18859820382664,0.9680350378228194,IndianPines,PCA,30.0,hamida,Grass-pasture-mowed,
IndianPines_PCA_30_li,75.40999609527529,0.7175853724210614,IndianPines,PCA,30.0,li,Grass-pasture-mowed,
IndianPines_PCA_30_paoletti,64.50605232331121,0.5890760454670927,IndianPines,PCA,30.0,paoletti,Grass-pasture-mowed,
IndianPines_FastICA_8_mou,88.80320187426787,0.8727241357481775,IndianPines,FastICA,8.0,mou,Grass-pasture-mowed,
IndianPines_FastICA_8_hamida,96.8566966028895,0.9642573077941268,IndianPines,FastICA,8.0,hamida,Grass-pasture-mowed,
IndianPines_FastICA_8_li,97.06169465052714,0.9665812126559132,IndianPines,FastICA,8.0,li,Grass-pasture-mowed,
IndianPines_FastICA_8_paoletti,93.57672784068724,0.9269751546160928,IndianPines,FastICA,8.0,paoletti,Grass-pasture-mowed,
IndianPines_FastICA_15_mou,92.98125732135884,0.9200472970671394,IndianPines,FastICA,15.0,mou,Grass-pasture-mowed,
IndianPines_FastICA_15_hamida,97.30573994533384,0.9693676828872444,IndianPines,FastICA,15.0,hamida,Grass-pasture-mowed,
IndianPines_FastICA_15_li,96.46622413119876,0.9598172300786724,IndianPines,FastICA,15.0,li,Grass-pasture-mowed,
IndianPines_FastICA_15_paoletti,95.9586099180008,0.9540743435138432,IndianPines,FastICA,15.0,paoletti,Grass-pasture-mowed,
IndianPines_FastICA_30_mou,90.60913705583756,0.8930187226202332,IndianPines,FastICA,30.0,mou,Grass-pasture-mowed,
IndianPines_FastICA_30_hamida,97.42288168684108,0.9707001424118064,IndianPines,FastICA,30.0,hamida,Grass-pasture-mowed,
IndianPines_FastICA_30_li,23.3502538071066,-0.0003932875899892,IndianPines,FastICA,30.0,li,Grass-pasture-mowed,
IndianPines_FastICA_30_paoletti,93.98672393596252,0.9316816017997944,IndianPines,FastICA,30.0,paoletti,Grass-pasture-mowed,
IndianPines_UMAP_8_mou,84.01991409605623,0.8181828334041815,IndianPines,UMAP,8.0,mou,Grass-pasture-mowed,
IndianPines_UMAP_8_hamida,96.19289340101524,0.9567506584678585,IndianPines,UMAP,8.0,hamida,Grass-pasture-mowed,
IndianPines_UMAP_8_li,97.13002733307302,0.9673679821115794,IndianPines,UMAP,8.0,li,Grass-pasture-mowed,
IndianPines_UMAP_8_paoletti,91.6536509176103,0.9050981710403004,IndianPines,UMAP,8.0,paoletti,Grass-pasture-mowed,
IndianPines_UMAP_15_mou,93.0886372510738,0.9213511367280196,IndianPines,UMAP,15.0,mou,Grass-pasture-mowed,
IndianPines_UMAP_15_hamida,97.24716907458024,0.9687052416755068,IndianPines,UMAP,15.0,hamida,Grass-pasture-mowed,
IndianPines_UMAP_15_li,97.30573994533384,0.9693673593008522,IndianPines,UMAP,15.0,li,Grass-pasture-mowed,
IndianPines_UMAP_15_paoletti,92.62983209683718,0.9159546560122138,IndianPines,UMAP,15.0,paoletti,Grass-pasture-mowed,
IndianPines_UMAP_30_mou,94.34791097227644,0.9357076537696,IndianPines,UMAP,30.0,mou,Grass-pasture-mowed,
IndianPines_UMAP_30_hamida,97.34478719250292,0.969812478562215,IndianPines,UMAP,30.0,hamida,Grass-pasture-mowed,
IndianPines_UMAP_30_li,97.39359625146427,0.9703685551438436,IndianPines,UMAP,30.0,li,Grass-pasture-mowed,
IndianPines_UMAP_30_paoletti,93.0007809449434,0.9204102797315112,IndianPines,UMAP,30.0,paoletti,Grass-pasture-mowed,
IndianPines_DiffMaps_8_mou,75.44904334244436,0.7175534318527652,IndianPines,DiffMaps,8.0,mou,Grass-pasture-mowed,
IndianPines_DiffMaps_8_hamida,85.75470777636842,0.8375970183875586,IndianPines,DiffMaps,8.0,hamida,Grass-pasture-mowed,
IndianPines_DiffMaps_8_li,89.05259049663381,0.8750600233248391,IndianPines,DiffMaps,8.0,li,Grass-pasture-mowed,
IndianPines_DiffMaps_8_paoletti,76.25134159430188,0.7301167130154771,IndianPines,DiffMaps,8.0,paoletti,Grass-pasture-mowed,
IndianPines_DiffMaps_15_mou,86.95482486096205,0.8518297776200947,IndianPines,DiffMaps,15.0,mou,Grass-pasture-mowed,
IndianPines_DiffMaps_15_hamida,96.0776661137672,0.955412073867796,IndianPines,DiffMaps,15.0,hamida,Grass-pasture-mowed,
IndianPines_DiffMaps_15_li,95.40442970045858,0.9477130045503628,IndianPines,DiffMaps,15.0,li,Grass-pasture-mowed,
IndianPines_DiffMaps_15_paoletti,87.71587471948483,0.8598924414908159,IndianPines,DiffMaps,15.0,paoletti,Grass-pasture-mowed,
IndianPines_DiffMaps_30_mou,95.80446872865646,0.952322447889139,IndianPines,DiffMaps,30.0,mou,Grass-pasture-mowed,
IndianPines_DiffMaps_30_hamida,97.35583959410674,0.9699442903063938,IndianPines,DiffMaps,30.0,hamida,Grass-pasture-mowed,
IndianPines_DiffMaps_30_li,97.28754024782906,0.9691691996666508,IndianPines,DiffMaps,30.0,li,Grass-pasture-mowed,
IndianPines_DiffMaps_30_paoletti,96.64357498292516,0.9618422233465518,IndianPines,DiffMaps,30.0,paoletti,Grass-pasture-mowed,
IndianPines_SOM_8_mou,78.11493804273587,0.7502580390927936,IndianPines,SOM,8.0,mou,Grass-pasture-mowed,
IndianPines_SOM_8_hamida,91.11132793443262,0.89869331655254,IndianPines,SOM,8.0,hamida,Grass-pasture-mowed,
IndianPines_SOM_8_li,83.73499853644257,0.8142964496207955,IndianPines,SOM,8.0,li,Grass-pasture-mowed,
IndianPines_SOM_8_paoletti,84.35944970240999,0.8213412546375117,IndianPines,SOM,8.0,paoletti,Grass-pasture-mowed,
IndianPines_SOM_15_mou,78.99307249487755,0.7599316684063185,IndianPines,SOM,15.0,mou,Grass-pasture-mowed,
IndianPines_SOM_15_hamida,95.1702605132208,0.9450052794120922,IndianPines,SOM,15.0,hamida,Grass-pasture-mowed,
IndianPines_SOM_15_li,83.39350180505416,0.8107276192420584,IndianPines,SOM,15.0,li,Grass-pasture-mowed,
IndianPines_SOM_15_paoletti,89.12088984291151,0.8758905541712624,IndianPines,SOM,15.0,paoletti,Grass-pasture-mowed,
IndianPines_SOM_30_mou,87.72563176895306,0.8603836496068537,IndianPines,SOM,30.0,mou,Grass-pasture-mowed,
IndianPines_SOM_30_hamida,97.09239925846424,0.9669427124790888,IndianPines,SOM,30.0,hamida,Grass-pasture-mowed,
IndianPines_SOM_30_li,90.52590496633816,0.8921216298398892,IndianPines,SOM,30.0,li,Grass-pasture-mowed,
IndianPines_SOM_30_paoletti,89.5014147721729,0.8803027869758289,IndianPines,SOM,30.0,paoletti,Grass-pasture-mowed,
IndianPines_Corr_8_mou,76.02499023818821,0.7242782009130428,IndianPines,Corr,8.0,mou,Grass-pasture-mowed,
IndianPines_Corr_8_hamida,81.54041390082,0.7902187421344499,IndianPines,Corr,8.0,hamida,Grass-pasture-mowed,
IndianPines_Corr_8_li,74.41429129246389,0.7049177650578656,IndianPines,Corr,8.0,li,Grass-pasture-mowed,
IndianPines_Corr_8_paoletti,79.12924638812964,0.7606215634739103,IndianPines,Corr,8.0,paoletti,Grass-pasture-mowed,
IndianPines_Corr_15_mou,79.578289730574,0.766574223422945,IndianPines,Corr,15.0,mou,Grass-pasture-mowed,
IndianPines_Corr_15_hamida,85.50370948848106,0.8345987410235914,IndianPines,Corr,15.0,hamida,Grass-pasture-mowed,
IndianPines_Corr_15_li,67.07340882467786,0.6185613820055155,IndianPines,Corr,15.0,li,Grass-pasture-mowed,
IndianPines_Corr_15_paoletti,79.59781335415853,0.7657247463497856,IndianPines,Corr,15.0,paoletti,Grass-pasture-mowed,
IndianPines_Corr_30_mou,83.19992190550566,0.8077970142821824,IndianPines,Corr,30.0,mou,Grass-pasture-mowed,
IndianPines_Corr_30_hamida,93.64506052323313,0.9275930392579986,IndianPines,Corr,30.0,hamida,Grass-pasture-mowed,
IndianPines_Corr_30_li,65.08199921905506,0.5938217990604873,IndianPines,Corr,30.0,li,Grass-pasture-mowed,
IndianPines_Corr_30_paoletti,77.4599765716517,0.7412873835276772,IndianPines,Corr,30.0,paoletti,Grass-pasture-mowed,
IndianPines_Var_8_mou,76.14213197969544,0.72629081186898,IndianPines,Var,8.0,mou,Grass-pasture-mowed,
IndianPines_Var_8_hamida,80.0761421319797,0.7725674396478752,IndianPines,Var,8.0,hamida,Grass-pasture-mowed,
IndianPines_Var_8_li,87.9832096837173,0.8627414286537316,IndianPines,Var,8.0,li,Grass-pasture-mowed,
IndianPines_Var_8_paoletti,80.72042171026943,0.7806533474858448,IndianPines,Var,8.0,paoletti,Grass-pasture-mowed,
IndianPines_Var_15_mou,87.37797735259664,0.8560231027541741,IndianPines,Var,15.0,mou,Grass-pasture-mowed,
IndianPines_Var_15_hamida,94.8945724326435,0.9419414392038686,IndianPines,Var,15.0,hamida,Grass-pasture-mowed,
IndianPines_Var_15_li,89.94533385396329,0.8853545841161838,IndianPines,Var,15.0,li,Grass-pasture-mowed,
IndianPines_Var_15_paoletti,85.84537290121047,0.8383699093167247,IndianPines,Var,15.0,paoletti,Grass-pasture-mowed,
IndianPines_Var_30_mou,85.88442014837955,0.8392104321050899,IndianPines,Var,30.0,mou,Grass-pasture-mowed,
IndianPines_Var_30_hamida,96.80788754392816,0.9636897337443554,IndianPines,Var,30.0,hamida,Grass-pasture-mowed,
IndianPines_Var_30_li,90.9996095275283,0.8973022598602832,IndianPines,Var,30.0,li,Grass-pasture-mowed,
IndianPines_Var_30_paoletti,87.22178836392034,0.8541473434009772,IndianPines,Var,30.0,paoletti,Grass-pasture-mowed,
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9655172413793104
,,,,,,,Grass-pasture-mowed,0.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.0
,,,,,,,Grass-pasture-mowed,0.03571428571428571
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9285714285714286
,,,,,,,Grass-pasture-mowed,0.0
,,,,,,,Grass-pasture-mowed,0.8620689655172413
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.8571428571428571
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.0
,,,,,,,Grass-pasture-mowed,0.8214285714285714
,,,,,,,Grass-pasture-mowed,0.5098039215686274
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9655172413793104
,,,,,,,Grass-pasture-mowed,0.7714285714285715
,,,,,,,Grass-pasture-mowed,0.8620689655172413
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.75
,,,,,,,Grass-pasture-mowed,0.75
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.7368421052631579
,,,,,,,Grass-pasture-mowed,0.6829268292682927
,,,,,,,Grass-pasture-mowed,0.7941176470588235
,,,,,,,Grass-pasture-mowed,0.9333333333333333
,,,,,,,Grass-pasture-mowed,0.7586206896551724
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.6829268292682927
,,,,,,,Grass-pasture-mowed,0.8620689655172413
,,,,,,,Grass-pasture-mowed,0.9
,,,,,,,Grass-pasture-mowed,0.6216216216216216
,,,,,,,Grass-pasture-mowed,0.8275862068965517
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.8571428571428571
,,,,,,,Grass-pasture-mowed,0.8620689655172413
,,,,,,,Grass-pasture-mowed,0.6857142857142857
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,0.6756756756756757
,,,,,,,Grass-pasture-mowed,0.1724137931034483
,,,,,,,Grass-pasture-mowed,0.8928571428571429
,,,,,,,Grass-pasture-mowed,0.8928571428571429
,,,,,,,Grass-pasture-mowed,0.6666666666666666
,,,,,,,Grass-pasture-mowed,0.71875
,,,,,,,Grass-pasture-mowed,0.7931034482758621
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,0.6086956521739131
,,,,,,,Grass-pasture-mowed,0.7857142857142857
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.78125
,,,,,,,Grass-pasture-mowed,0.5192307692307693
,,,,,,,Grass-pasture-mowed,0.896551724137931
,,,,,,,Grass-pasture-mowed,0.9642857142857143
,,,,,,,Grass-pasture-mowed,0.9655172413793104
,,,,,,,Grass-pasture-mowed,0.8275862068965517
,,,,,,,Grass-pasture-mowed,0.8571428571428571
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.8
,,,,,,,Grass-pasture-mowed,0.8275862068965517
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,1.0
,,,,,,,Grass-pasture-mowed,0.71875
IndianPines_PCA_8_mou,92.78602108551348,0.9178804271775152,IndianPines,PCA,8.0,mou,Hay-windrowed,
IndianPines_PCA_8_hamida,97.12026552128076,0.9672566855231628,IndianPines,PCA,8.0,hamida,Hay-windrowed,
